1	1.373057e-01
2	8.296317e-02
3	1.373057e-01
4	6.057391e-01
5	1.000000e+00






1	7.120319e-02
2	1.572838e-01
3	7.120304e-02
4	7.720076e-01
5	8.406072e-01






1	3.058722e-01
2	3.248004e-02
3	3.058693e-01
4	3.214246e-01
5	9.952693e-01






1	2.468003e-01
2	9.265963e-02
3	2.468002e-01
4	4.025912e-01
5	6.459288e-01






1	5.930637e-01
2	0.000000e+00
3	5.930630e-01
4	9.771262e-02
5	9.982336e-01






1	4.357347e-01
2	5.180301e-02
3	4.357347e-01
4	1.924628e-01
5	6.023496e-01






1	7.444566e-01
2	1.085120e-02
3	7.444567e-01
4	4.473165e-02
5	6.607844e-01






1	5.262943e-01
2	9.452207e-02
3	5.262943e-01
4	1.316590e-01
5	3.457634e-01






1	8.136361e-01
2	4.454824e-02
3	8.136354e-01
4	2.844634e-02
5	3.723593e-01






1	7.337471e-02
2	1.944720e-01
3	7.337472e-02
4	7.659100e-01
5	6.968617e-01






1	1.248671e-02
2	3.309855e-01
3	1.248184e-02
4	9.558094e-01
5	6.302376e-01






1	2.166403e-01
2	1.993576e-01
3	2.166403e-01
4	4.509976e-01
5	3.818775e-01






1	1.739857e-01
2	3.054228e-01
3	1.739857e-01
4	5.288281e-01
5	2.950641e-01






1	3.950024e-01
2	1.467053e-01
3	3.950024e-01
4	2.267844e-01
5	3.127236e-01






1	3.379306e-01
2	2.345080e-01
3	3.379302e-01
4	2.839286e-01
5	2.310836e-01






1	5.691354e-01
2	1.190094e-01
3	5.691340e-01
4	1.089749e-01
5	2.676797e-01






1	5.128958e-01
2	1.974599e-01
3	5.128957e-01
4	1.394833e-01
5	1.857691e-01






1	6.975747e-01
2	1.691375e-01
3	6.975736e-01
4	5.824446e-02
5	1.571891e-01






1	1.389600e-02
2	6.561321e-01
3	1.389588e-02
4	9.509196e-01
5	3.135483e-01






1	2.193508e-01
2	4.091614e-01
3	2.193497e-01
