0	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00	0.00E+00	0.00E+00
2	4.50E-01	6.12E-01	7.17E-01	7.73E-01
3	4.65E-01	6.16E-01	7.14E-01	6.90E-01
4	4.84E-01	6.21E-01	7.13E-01	6.90E-01
5	4.35E-01	1.03E-01	6.90E-01	6.90E-01
6	4.43E-01	1.03E-01	6.67E-01	6.66E-01
7	4.35E-01	9.00E-03	6.53E-01	6.79E-01
8	4.33E-01	9.00E-03	5.86E-01	6.64E-01
9	3.97E-01	9.00E-03	5.64E-01	3.36E-01
10	3.49E-01	9.00E-03	4.93E-01	5.28E-01
11	3.77E-01	9.00E-03	3.48E-01	4.58E-01
12	3.60E-01	9.00E-03	3.48E-01	3.55E-01
13	6.77E-04	8.77E-03	3.39E-01	3.55E-01
14	6.77E-04	8.77E-03	4.74E-01	3.55E-01
15	6.77E-04	3.87E-03	3.42E-01	3.67E-01
16	6.77E-04	3.87E-03	3.34E-01	3.67E-01
17	6.69E-04	1.04E-05	2.08E-01	3.67E-01
18	6.50E-04	1.04E-05	2.08E-01	3.67E-01
19	6.50E-04	1.12E-05	2.08E-01	3.67E-01
20	6.50E-04	1.03E-05	2.08E-01	3.67E-01
21	6.50E-04	1.03E-05	2.10E-01	2.19E-01
22	6.50E-04	9.89E-06	2.10E-01	2.19E-01
23	5.86E-05	9.85E-06	2.10E-01	2.19E-01
24	5.86E-05	9.85E-06	2.10E-01	2.19E-01
25	5.86E-05	9.85E-06	2.10E-01	2.19E-01
26	5.64E-05	9.85E-06	2.10E-01	2.19E-01
27	5.64E-05	9.85E-06	2.10E-01	2.19E-01
28	5.64E-05	9.85E-06	2.10E-01	1.93E-01
29	5.64E-05	9.80E-06	2.10E-01	1.93E-01
30	5.64E-05	9.23E-06	2.10E-01	1.93E-01
31	5.64E-05	9.23E-06	2.13E-01	1.93E-01
32	5.64E-05	9.23E-06	2.13E-01	1.93E-01
33	5.64E-05	9.23E-06	2.13E-01	1.93E-01
34	5.64E-05	9.23E-06	2.13E-01	1.93E-01
35	5.54E-05	9.23E-06	2.13E-01	1.93E-01
36	5.54E-05	9.23E-06	2.24E-01	1.93E-01
37	5.51E-05	9.23E-06	2.24E-01	1.93E-01
38	5.51E-05	9.23E-06	2.24E-01	1.93E-01
39	5.51E-05	9.23E-06	2.24E-01	1.93E-01
40	5.51E-05	9.23E-06	2.24E-01	1.93E-01
41	5.51E-05	9.23E-06	2.24E-01	1.93E-01
42	5.51E-05	9.01E-06	2.24E-01	1.93E-01
43	5.51E-05	9.01E-06	2.24E-01	1.93E-01
44	5.50E-05	9.01E-06	2.24E-01	1.93E-01
45	5.50E-05	9.01E-06	2.24E-01	1.93E-01
46	5.50E-05	9.01E-06	2.24E-01	1.93E-01
47	5.50E-05	8.97E-06	2.24E-01	1.93E-01
48	5.50E-05	8.98E-06	2.24E-01	1.93E-01
49	5.47E-05	8.97E-06	2.24E-01	1.93E-01
50	5.47E-05	4.13E-06	2.24E-01	1.93E-01
51	5.50E-05	4.13E-06	2.10E-01	1.93E-01
