0	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00	0.00E+00	0.00E+00
2	2.45E+02	1.78E+02	1.63E+01	1.05E+00
3	2.45E+02	1.44E+02	1.63E+01	9.82E-01
4	2.45E+02	1.44E+02	1.55E+01	9.48E-01
5	7.69E+01	1.02E+02	9.92E+00	8.69E-01
6	7.48E+01	8.51E+01	9.91E+00	8.07E-01
7	7.48E+01	8.51E+01	7.98E+00	7.24E-01
8	7.48E+01	7.18E+01	6.33E+00	6.70E-01
9	6.52E+01	7.18E+01	6.24E+00	6.41E-01
10	5.45E+01	7.18E+01	6.24E+00	6.32E-01
11	5.45E+01	7.17E+01	6.23E+00	5.92E-01
12	5.45E+01	7.17E+01	4.05E+00	5.59E-01
13	5.45E+01	6.66E+01	3.16E+00	5.23E-01
14	5.45E+01	6.66E+01	2.91E+00	5.10E-01
15	5.45E+01	4.59E+01	2.91E+00	4.84E-01
16	5.45E+01	4.59E+01	2.81E+00	4.57E-01
17	5.45E+01	4.59E+01	2.15E+00	4.33E-01
18	5.45E+01	4.59E+01	2.15E+00	4.14E-01
19	5.45E+01	4.59E+01	2.15E+00	4.14E-01
20	2.40E+01	4.59E+01	2.14E+00	4.14E-01
21	2.40E+01	3.88E+01	2.11E+00	3.98E-01
22	2.40E+01	3.88E+01	2.10E+00	3.84E-01
23	2.40E+01	3.85E+01	2.10E+00	3.77E-01
24	2.40E+01	3.85E+01	2.10E+00	3.65E-01
25	2.40E+01	3.17E+01	2.09E+00	3.64E-01
26	2.40E+01	3.17E+01	2.06E+00	3.62E-01
27	2.40E+01	2.92E+01	2.06E+00	3.59E-01
28	2.40E+01	2.92E+01	2.06E+00	3.54E-01
29	2.40E+01	2.79E+01	1.81E+00	3.48E-01
30	2.40E+01	2.79E+01	1.72E+00	3.40E-01
31	2.40E+01	2.79E+01	1.72E+00	3.39E-01
32	2.33E+01	2.79E+01	1.68E+00	3.30E-01
33	2.33E+01	2.69E+01	1.58E+00	3.24E-01
34	2.33E+01	2.55E+01	1.53E+00	3.10E-01
35	2.15E+01	2.49E+01	1.53E+00	2.99E-01
36	2.10E+01	2.49E+01	1.52E+00	2.96E-01
37	2.10E+01	2.49E+01	1.50E+00	2.90E-01
38	2.10E+01	2.42E+01	1.46E+00	2.82E-01
39	1.97E+01	2.09E+01	1.40E+00	2.75E-01
40	1.97E+01	2.09E+01	1.38E+00	2.67E-01
41	1.97E+01	2.03E+01	1.37E+00	2.59E-01
42	1.95E+01	1.96E+01	1.33E+00	2.52E-01
43	1.95E+01	1.95E+01	1.31E+00	2.44E-01
44	1.95E+01	1.92E+01	1.29E+00	2.40E-01
45	1.89E+01	1.85E+01	1.28E+00	2.34E-01
46	1.89E+01	1.69E+01	1.27E+00	2.29E-01
47	1.84E+01	1.63E+01	1.26E+00	2.21E-01
48	1.84E+01	1.63E+01	1.25E+00	2.13E-01
49	1.84E+01	1.63E+01	1.23E+00	2.09E-01
50	1.77E+01	1.47E+01	1.22E+00	2.03E-01
51	1.70E+01	1.47E+01	1.22E+00	1.97E-01
