0	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00	0.00E+00	0.00E+00
2	6.59E-01	6.12E-01	7.45E-01	7.06E-01
3	6.46E-01	6.04E-01	7.18E-01	6.92E-01
4	5.53E-01	5.87E-01	6.86E-01	6.34E-01
5	4.20E-01	5.42E-01	6.31E-01	5.83E-01
6	3.75E-01	5.29E-01	5.72E-01	5.32E-01
7	3.55E-01	4.94E-01	5.29E-01	4.90E-01
8	2.88E-01	4.76E-01	4.94E-01	4.58E-01
9	2.58E-01	4.32E-01	4.56E-01	4.33E-01
10	2.28E-01	4.04E-01	4.45E-01	4.11E-01
11	2.05E-01	3.62E-01	4.13E-01	3.86E-01
12	1.90E-01	3.34E-01	4.08E-01	3.72E-01
13	1.73E-01	3.23E-01	3.78E-01	3.60E-01
14	1.67E-01	2.96E-01	3.56E-01	3.47E-01
15	1.58E-01	2.75E-01	3.33E-01	3.37E-01
16	1.42E-01	2.57E-01	3.15E-01	3.20E-01
17	1.27E-01	2.35E-01	2.97E-01	3.07E-01
18	1.16E-01	2.16E-01	2.87E-01	2.99E-01
19	1.06E-01	2.03E-01	2.77E-01	2.82E-01
20	9.85E-02	1.91E-01	2.66E-01	2.65E-01
21	9.23E-02	1.80E-01	2.57E-01	2.46E-01
22	8.97E-02	1.72E-01	2.47E-01	2.31E-01
23	8.63E-02	1.65E-01	2.37E-01	2.23E-01
24	7.82E-02	1.59E-01	2.21E-01	2.16E-01
25	7.38E-02	1.52E-01	2.12E-01	2.07E-01
26	6.96E-02	1.48E-01	2.04E-01	1.99E-01
27	6.66E-02	1.43E-01	1.95E-01	1.92E-01
28	6.37E-02	1.34E-01	1.87E-01	1.83E-01
29	6.11E-02	1.30E-01	1.76E-01	1.77E-01
30	5.96E-02	1.22E-01	1.73E-01	1.71E-01
31	5.80E-02	1.14E-01	1.68E-01	1.63E-01
32	5.44E-02	1.08E-01	1.64E-01	1.59E-01
33	5.37E-02	1.05E-01	1.55E-01	1.56E-01
34	4.86E-02	1.02E-01	1.49E-01	1.51E-01
35	4.57E-02	9.88E-02	1.45E-01	1.48E-01
36	4.41E-02	9.59E-02	1.41E-01	1.43E-01
37	4.41E-02	9.22E-02	1.38E-01	1.41E-01
38	4.19E-02	8.93E-02	1.34E-01	1.36E-01
39	3.96E-02	8.73E-02	1.30E-01	1.34E-01
40	3.76E-02	8.08E-02	1.30E-01	1.32E-01
41	3.58E-02	7.92E-02	1.27E-01	1.30E-01
42	3.49E-02	7.73E-02	1.25E-01	1.27E-01
43	3.46E-02	7.68E-02	1.24E-01	1.26E-01
44	3.35E-02	7.50E-02	1.23E-01	1.23E-01
45	3.25E-02	7.03E-02	1.19E-01	1.19E-01
46	3.25E-02	7.03E-02	1.17E-01	1.18E-01
47	3.07E-02	6.98E-02	1.16E-01	1.16E-01
48	3.05E-02	6.93E-02	1.14E-01	1.15E-01
49	2.87E-02	6.75E-02	1.14E-01	1.14E-01
50	2.84E-02	6.63E-02	1.11E-01	1.12E-01
51	2.67E-02	6.44E-02	1.10E-01	1.11E-01
