0	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1	0.00E+00	0.00E+00	0.00E+00	0.00E+00
2	7.55E-02	3.01E-02	6.69E-02	1.22E-01
3	7.85E-02	3.20E-02	4.71E-02	8.96E-02
4	4.94E-02	4.33E-02	5.04E-02	9.06E-02
5	6.93E-02	4.79E-02	3.45E-02	8.87E-02
6	1.37E-01	7.63E-02	2.11E-02	9.33E-02
7	6.45E-02	2.73E-02	1.37E-02	5.92E-02
8	9.09E-02	3.92E-02	2.09E-02	9.40E-02
9	1.28E-01	4.86E-02	1.98E-02	5.36E-02
10	8.22E-02	4.40E-02	1.95E-02	8.31E-02
11	1.00E-01	3.10E-02	2.12E-02	5.40E-02
12	8.28E-02	4.20E-02	2.37E-02	6.13E-02
13	1.76E-01	3.59E-02	1.53E-02	5.54E-02
14	1.34E-01	2.99E-02	1.60E-02	4.35E-02
15	6.23E-02	3.55E-02	1.42E-02	2.88E-02
16	8.41E-02	4.24E-02	1.57E-02	1.37E-02
17	9.38E-02	4.00E-02	1.74E-02	1.79E-02
18	7.51E-02	4.45E-02	1.98E-02	2.03E-02
19	2.09E-01	4.21E-02	1.69E-02	3.20E-02
20	2.50E-01	4.70E-02	2.12E-02	2.53E-02
21	2.57E-01	6.39E-02	2.34E-02	2.06E-02
22	2.60E-01	5.99E-02	3.33E-02	2.04E-02
23	2.25E-01	8.06E-02	2.61E-02	1.94E-02
24	2.19E-01	6.21E-02	1.50E-02	2.04E-02
25	2.34E-01	6.80E-02	3.01E-02	1.94E-02
26	2.33E-01	7.14E-02	6.10E-02	2.40E-02
27	2.32E-01	5.75E-02	6.52E-02	2.14E-02
28	2.22E-01	7.27E-02	6.05E-02	2.56E-02
29	2.13E-01	5.10E-02	3.85E-02	2.04E-02
30	1.40E-01	5.01E-02	4.38E-02	2.63E-02
31	2.32E-01	7.49E-02	6.34E-02	2.06E-02
32	2.28E-01	5.94E-02	5.75E-02	2.03E-02
33	2.28E-01	5.64E-02	6.23E-02	2.14E-02
34	2.28E-01	7.45E-02	6.10E-02	2.64E-02
35	2.24E-01	5.01E-02	6.00E-02	4.99E-02
36	2.26E-01	5.77E-02	5.69E-02	2.72E-02
37	2.17E-01	9.07E-02	5.73E-02	3.59E-02
38	2.17E-01	9.08E-02	5.07E-02	2.12E-02
39	2.17E-01	6.66E-02	5.21E-02	2.16E-02
40	2.17E-01	6.36E-02	4.93E-02	4.08E-02
41	2.10E-01	5.43E-02	6.91E-02	2.45E-02
42	2.11E-01	8.64E-02	7.26E-02	2.33E-02
43	2.12E-01	9.75E-02	6.10E-02	2.23E-02
44	2.11E-01	9.56E-02	7.82E-02	4.47E-02
45	2.22E-01	1.02E-01	6.94E-02	3.03E-02
46	2.22E-01	9.27E-02	9.02E-02	3.87E-02
47	2.74E-01	8.74E-02	7.96E-02	3.37E-02
48	2.37E-01	9.80E-02	8.35E-02	4.79E-02
49	2.40E-01	5.30E-02	7.87E-02	4.49E-02
50	2.29E-01	7.70E-02	8.00E-02	3.65E-02
51	2.23E-01	7.88E-02	9.74E-02	2.10E-02
