7.500000e-01	7.500000e-01	7.500000e-01	7.500000e-01	4.878680e+00	
7.500000e-01	7.500000e-01	7.500000e-01	2.500000e-01	5.732233e+00	
7.500000e-01	7.500000e-01	7.500000e-01	0.000000e+00	6.159010e+00	
7.500000e-01	7.500000e-01	2.500000e-01	7.500000e-01	5.732233e+00	
7.500000e-01	7.500000e-01	2.500000e-01	2.500000e-01	6.585786e+00	
7.500000e-01	7.500000e-01	2.500000e-01	0.000000e+00	7.012563e+00	
7.500000e-01	7.500000e-01	0.000000e+00	7.500000e-01	6.159010e+00	
7.500000e-01	7.500000e-01	0.000000e+00	2.500000e-01	7.012563e+00	
7.500000e-01	7.500000e-01	0.000000e+00	0.000000e+00	7.439340e+00	
7.500000e-01	2.500000e-01	7.500000e-01	7.500000e-01	5.732233e+00	
7.500000e-01	2.500000e-01	7.500000e-01	2.500000e-01	6.585786e+00	
7.500000e-01	2.500000e-01	7.500000e-01	0.000000e+00	7.012563e+00	
7.500000e-01	2.500000e-01	2.500000e-01	7.500000e-01	6.585786e+00	
7.500000e-01	2.500000e-01	2.500000e-01	2.500000e-01	7.439340e+00	
7.500000e-01	2.500000e-01	2.500000e-01	0.000000e+00	7.866117e+00	
7.500000e-01	2.500000e-01	0.000000e+00	7.500000e-01	7.012563e+00	
7.500000e-01	2.500000e-01	0.000000e+00	2.500000e-01	7.866117e+00	
7.500000e-01	2.500000e-01	0.000000e+00	0.000000e+00	8.292893e+00	
7.500000e-01	0.000000e+00	7.500000e-01	7.500000e-01	6.159010e+00	
7.500000e-01	0.000000e+00	7.500000e-01	2.500000e-01	7.012563e+00	
7.500000e-01	0.000000e+00	7.500000e-01	0.000000e+00	7.439340e+00	
7.500000e-01	0.000000e+00	2.500000e-01	7.500000e-01	7.012563e+00	
7.500000e-01	0.000000e+00	2.500000e-01	2.500000e-01	7.866117e+00	
7.500000e-01	0.000000e+00	2.500000e-01	0.000000e+00	8.292893e+00	
7.500000e-01	0.000000e+00	0.000000e+00	7.500000e-01	7.439340e+00	
7.500000e-01	0.000000e+00	0.000000e+00	2.500000e-01	8.292893e+00	
7.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.719670e+00	
2.500000e-01	7.500000e-01	7.500000e-01	7.500000e-01	5.732233e+00	
2.500000e-01	7.500000e-01	7.500000e-01	2.500000e-01	6.585786e+00	
2.500000e-01	7.500000e-01	7.500000e-01	0.000000e+00	7.012563e+00	
2.500000e-01	7.500000e-01	2.500000e-01	7.500000e-01	6.585786e+00	
2.500000e-01	7.500000e-01	2.500000e-01	2.500000e-01	7.439340e+00	
2.500000e-01	7.500000e-01	2.500000e-01	0.000000e+00	7.866117e+00	
2.500000e-01	7.500000e-01	0.000000e+00	7.500000e-01	7.012563e+00	
2.500000e-01	7.500000e-01	0.000000e+00	2.500000e-01	7.866117e+00	
2.500000e-01	7.500000e-01	0.000000e+00	0.000000e+00	8.292893e+00	
2.500000e-01	2.500000e-01	7.500000e-01	7.500000e-01	6.585786e+00	
2.500000e-01	2.500000e-01	7.500000e-01	2.500000e-01	7.439340e+00	
2.500000e-01	2.500000e-01	7.500000e-01	0.000000e+00	7.866117e+00	
2.500000e-01	2.500000e-01	2.500000e-01	7.500000e-01	7.439340e+00	
2.500000e-01	2.500000e-01	2.500000e-01	2.500000e-01	8.292893e+00	
2.500000e-01	2.500000e-01	2.500000e-01	0.000000e+00	8.719670e+00	
2.500000e-01	2.500000e-01	0.000000e+00	7.500000e-01	7.866117e+00	
2.500000e-01	2.500000e-01	0.000000e+00	2.500000e-01	8.719670e+00	
2.500000e-01	2.500000e-01	0.000000e+00	0.000000e+00	9.146447e+00	
2.500000e-01	0.000000e+00	7.500000e-01	7.500000e-01	7.012563e+00	
2.500000e-01	0.000000e+00	7.500000e-01	2.500000e-01	7.866117e+00	
2.500000e-01	0.000000e+00	7.500000e-01	0.000000e+00	8.292893e+00	
2.500000e-01	0.000000e+00	2.500000e-01	7.500000e-01	7.866117e+00	
2.500000e-01	0.000000e+00	2.500000e-01	2.500000e-01	8.719670e+00	
2.500000e-01	0.000000e+00	2.500000e-01	0.000000e+00	9.146447e+00	
2.500000e-01	0.000000e+00	0.000000e+00	7.500000e-01	8.292893e+00	
2.500000e-01	0.000000e+00	0.000000e+00	2.500000e-01	9.146447e+00	
2.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.573223e+00	
0.000000e+00	7.500000e-01	7.500000e-01	7.500000e-01	6.159010e+00	
0.000000e+00	7.500000e-01	7.500000e-01	2.500000e-01	7.012563e+00	
0.000000e+00	7.500000e-01	7.500000e-01	0.000000e+00	7.439340e+00	
0.000000e+00	7.500000e-01	2.500000e-01	7.500000e-01	7.012563e+00	
0.000000e+00	7.500000e-01	2.500000e-01	2.500000e-01	7.866117e+00	
0.000000e+00	7.500000e-01	2.500000e-01	0.000000e+00	8.292893e+00	
0.000000e+00	7.500000e-01	0.000000e+00	7.500000e-01	7.439340e+00	
0.000000e+00	7.500000e-01	0.000000e+00	2.500000e-01	8.292893e+00	
0.000000e+00	7.500000e-01	0.000000e+00	0.000000e+00	8.719670e+00	
0.000000e+00	2.500000e-01	7.500000e-01	7.500000e-01	7.012563e+00	
0.000000e+00	2.500000e-01	7.500000e-01	2.500000e-01	7.866117e+00	
0.000000e+00	2.500000e-01	7.500000e-01	0.000000e+00	8.292893e+00	
0.000000e+00	2.500000e-01	2.500000e-01	7.500000e-01	7.866117e+00	
0.000000e+00	2.500000e-01	2.500000e-01	2.500000e-01	8.719670e+00	
0.000000e+00	2.500000e-01	2.500000e-01	0.000000e+00	9.146447e+00	
0.000000e+00	2.500000e-01	0.000000e+00	7.500000e-01	8.292893e+00	
0.000000e+00	2.500000e-01	0.000000e+00	2.500000e-01	9.146447e+00	
0.000000e+00	2.500000e-01	0.000000e+00	0.000000e+00	9.573223e+00	
0.000000e+00	0.000000e+00	7.500000e-01	7.500000e-01	7.439340e+00	
0.000000e+00	0.000000e+00	7.500000e-01	2.500000e-01	8.292893e+00	
0.000000e+00	0.000000e+00	7.500000e-01	0.000000e+00	8.719670e+00	
0.000000e+00	0.000000e+00	2.500000e-01	7.500000e-01	8.292893e+00	
0.000000e+00	0.000000e+00	2.500000e-01	2.500000e-01	9.146447e+00	
0.000000e+00	0.000000e+00	2.500000e-01	0.000000e+00	9.573223e+00	
0.000000e+00	0.000000e+00	0.000000e+00	7.500000e-01	8.719670e+00	
0.000000e+00	0.000000e+00	0.000000e+00	2.500000e-01	9.573223e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+01	
7.500000e-01	7.500000e-01	7.500000e-01	7.500000e-01	4.878680e+00	
7.500000e-01	7.500000e-01	7.500000e-01	2.500000e-01	5.732233e+00	
7.500000e-01	7.500000e-01	7.500000e-01	0.000000e+00	6.159010e+00	
7.500000e-01	7.500000e-01	2.500000e-01	7.500000e-01	5.732233e+00	
7.500000e-01	7.500000e-01	2.500000e-01	2.500000e-01	6.585786e+00	
7.500000e-01	7.500000e-01	2.500000e-01	0.000000e+00	7.012563e+00	
7.500000e-01	7.500000e-01	0.000000e+00	7.500000e-01	6.159010e+00	
7.500000e-01	7.500000e-01	0.000000e+00	2.500000e-01	7.012563e+00	
7.500000e-01	7.500000e-01	0.000000e+00	0.000000e+00	7.439340e+00	
7.500000e-01	2.500000e-01	7.500000e-01	7.500000e-01	5.732233e+00	
7.500000e-01	2.500000e-01	7.500000e-01	2.500000e-01	6.585786e+00	
7.500000e-01	2.500000e-01	7.500000e-01	0.000000e+00	7.012563e+00	
7.500000e-01	2.500000e-01	2.500000e-01	7.500000e-01	6.585786e+00	
7.500000e-01	2.500000e-01	2.500000e-01	2.500000e-01	7.439340e+00	
7.500000e-01	2.500000e-01	2.500000e-01	0.000000e+00	7.866117e+00	
7.500000e-01	2.500000e-01	0.000000e+00	7.500000e-01	7.012563e+00	
7.500000e-01	2.500000e-01	0.000000e+00	2.500000e-01	7.866117e+00	
7.500000e-01	2.500000e-01	0.000000e+00	0.000000e+00	8.292893e+00	
7.500000e-01	0.000000e+00	7.500000e-01	7.500000e-01	6.159010e+00	
7.500000e-01	0.000000e+00	7.500000e-01	2.500000e-01	7.012563e+00	
7.500000e-01	0.000000e+00	7.500000e-01	0.000000e+00	7.439340e+00	
7.500000e-01	0.000000e+00	2.500000e-01	7.500000e-01	7.012563e+00	
7.500000e-01	0.000000e+00	2.500000e-01	2.500000e-01	7.866117e+00	
7.500000e-01	0.000000e+00	2.500000e-01	0.000000e+00	8.292893e+00	
7.500000e-01	0.000000e+00	0.000000e+00	7.500000e-01	7.439340e+00	
7.500000e-01	0.000000e+00	0.000000e+00	2.500000e-01	8.292893e+00	
7.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.719670e+00	
2.500000e-01	7.500000e-01	7.500000e-01	7.500000e-01	5.732233e+00	
2.500000e-01	7.500000e-01	7.500000e-01	2.500000e-01	6.585786e+00	
2.500000e-01	7.500000e-01	7.500000e-01	0.000000e+00	7.012563e+00	
2.500000e-01	7.500000e-01	2.500000e-01	7.500000e-01	6.585786e+00	
2.500000e-01	7.500000e-01	2.500000e-01	2.500000e-01	7.439340e+00	
2.500000e-01	7.500000e-01	2.500000e-01	0.000000e+00	7.866117e+00	
2.500000e-01	7.500000e-01	0.000000e+00	7.500000e-01	7.012563e+00	
2.500000e-01	7.500000e-01	0.000000e+00	2.500000e-01	7.866117e+00	
2.500000e-01	7.500000e-01	0.000000e+00	0.000000e+00	8.292893e+00	
2.500000e-01	2.500000e-01	7.500000e-01	7.500000e-01	6.585786e+00	
2.500000e-01	2.500000e-01	7.500000e-01	2.500000e-01	7.439340e+00	
2.500000e-01	2.500000e-01	7.500000e-01	0.000000e+00	7.866117e+00	
2.500000e-01	2.500000e-01	2.500000e-01	7.500000e-01	7.439340e+00	
2.500000e-01	2.500000e-01	2.500000e-01	2.500000e-01	8.292893e+00	
2.500000e-01	2.500000e-01	2.500000e-01	0.000000e+00	8.719670e+00	
2.500000e-01	2.500000e-01	0.000000e+00	7.500000e-01	7.866117e+00	
2.500000e-01	2.500000e-01	0.000000e+00	2.500000e-01	8.719670e+00	
2.500000e-01	2.500000e-01	0.000000e+00	0.000000e+00	9.146447e+00	
2.500000e-01	0.000000e+00	7.500000e-01	7.500000e-01	7.012563e+00	
2.500000e-01	0.000000e+00	7.500000e-01	2.500000e-01	7.866117e+00	
2.500000e-01	0.000000e+00	7.500000e-01	0.000000e+00	8.292893e+00	
2.500000e-01	0.000000e+00	2.500000e-01	7.500000e-01	7.866117e+00	
2.500000e-01	0.000000e+00	2.500000e-01	2.500000e-01	8.719670e+00	
2.500000e-01	0.000000e+00	2.500000e-01	0.000000e+00	9.146447e+00	
2.500000e-01	0.000000e+00	0.000000e+00	7.500000e-01	8.292893e+00	
2.500000e-01	0.000000e+00	0.000000e+00	2.500000e-01	9.146447e+00	
2.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.573223e+00	
0.000000e+00	7.500000e-01	7.500000e-01	7.500000e-01	6.159010e+00	
0.000000e+00	7.500000e-01	7.500000e-01	2.500000e-01	7.012563e+00	
0.000000e+00	7.500000e-01	7.500000e-01	0.000000e+00	7.439340e+00	
0.000000e+00	7.500000e-01	2.500000e-01	7.500000e-01	7.012563e+00	
0.000000e+00	7.500000e-01	2.500000e-01	2.500000e-01	7.866117e+00	
0.000000e+00	7.500000e-01	2.500000e-01	0.000000e+00	8.292893e+00	
0.000000e+00	7.500000e-01	0.000000e+00	7.500000e-01	7.439340e+00	
0.000000e+00	7.500000e-01	0.000000e+00	2.500000e-01	8.292893e+00	
0.000000e+00	7.500000e-01	0.000000e+00	0.000000e+00	8.719670e+00	
0.000000e+00	2.500000e-01	7.500000e-01	7.500000e-01	7.012563e+00	
0.000000e+00	2.500000e-01	7.500000e-01	2.500000e-01	7.866117e+00	
0.000000e+00	2.500000e-01	7.500000e-01	0.000000e+00	8.292893e+00	
0.000000e+00	2.500000e-01	2.500000e-01	7.500000e-01	7.866117e+00	
0.000000e+00	2.500000e-01	2.500000e-01	2.500000e-01	8.719670e+00	
0.000000e+00	2.500000e-01	2.500000e-01	0.000000e+00	9.146447e+00	
0.000000e+00	2.500000e-01	0.000000e+00	7.500000e-01	8.292893e+00	
0.000000e+00	2.500000e-01	0.000000e+00	2.500000e-01	9.146447e+00	
0.000000e+00	2.500000e-01	0.000000e+00	0.000000e+00	9.573223e+00	
0.000000e+00	0.000000e+00	7.500000e-01	7.500000e-01	7.439340e+00	
0.000000e+00	0.000000e+00	7.500000e-01	2.500000e-01	8.292893e+00	
0.000000e+00	0.000000e+00	7.500000e-01	0.000000e+00	8.719670e+00	
0.000000e+00	0.000000e+00	2.500000e-01	7.500000e-01	8.292893e+00	
0.000000e+00	0.000000e+00	2.500000e-01	2.500000e-01	9.146447e+00	
0.000000e+00	0.000000e+00	2.500000e-01	0.000000e+00	9.573223e+00	
0.000000e+00	0.000000e+00	0.000000e+00	7.500000e-01	8.719670e+00	
0.000000e+00	0.000000e+00	0.000000e+00	2.500000e-01	9.573223e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+01	
0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-01	1.000000e+01	
0.000000e+00	0.000000e+00	2.500000e-01	5.000000e-01	9.573223e+00	
0.000000e+00	0.000000e+00	5.000000e-01	7.500000e-01	8.719670e+00	
0.000000e+00	0.000000e+00	5.000000e-01	0.000000e+00	1.000000e+01	
0.000000e+00	0.000000e+00	5.000000e-01	2.500000e-01	9.573223e+00	
0.000000e+00	0.000000e+00	7.500000e-01	5.000000e-01	8.719670e+00	
0.000000e+00	2.500000e-01	0.000000e+00	5.000000e-01	9.573223e+00	
0.000000e+00	2.500000e-01	5.000000e-01	2.500000e-01	9.146447e+00	
0.000000e+00	2.500000e-01	5.000000e-01	0.000000e+00	9.573223e+00	
0.000000e+00	5.000000e-01	0.000000e+00	7.500000e-01	8.719670e+00	
0.000000e+00	5.000000e-01	2.500000e-01	2.500000e-01	9.146447e+00	
0.000000e+00	5.000000e-01	7.500000e-01	0.000000e+00	8.719670e+00	
