0.0678	0.2178	5.4810
0.0726	0.2178	5.4707
0.0774	0.2178	5.4601
0.0823	0.2178	5.4493
0.0871	0.2178	5.4383
0.0920	0.2178	5.4271
0.0968	0.2178	5.4158
0.1016	0.2178	5.4044
0.1065	0.2178	5.3929
0.1113	0.2178	5.3813
0.1162	0.2178	5.3698
0.1210	0.2178	5.3582
0.1258	0.2178	5.3467
0.1307	0.2178	5.3353
0.1355	0.2178	5.3239
0.1404	0.2178	5.3127
0.1452	0.2178	5.3017
0.1500	0.2178	5.2909
0.1549	0.2178	5.2804
0.1597	0.2178	5.2701
0.1646	0.2178	5.2601
0.1694	0.2178	5.2504
0.1742	0.2178	5.2411
0.1791	0.2178	5.2322
0.1839	0.2178	5.2238
0.1888	0.2178	5.2157
0.1936	0.2178	5.2082
0.1985	0.2178	5.2011
0.2033	0.2178	5.1946
0.2081	0.2178	5.1886
0.2130	0.2178	5.1832
0.2178	0.2178	5.1784
0.2227	0.2178	5.1742
0.2275	0.2178	5.1706
0.2323	0.2178	5.1676
0.2372	0.2178	5.1653
0.2420	0.2178	5.1637
0.2469	0.2178	5.1627
0.6319	0.2178	5.1606
0.6367	0.2178	5.1296
0.6416	0.2178	5.0978
0.6464	0.2178	5.0653
0.6513	0.2178	5.0321
0.6561	0.2178	4.9983
0.6610	0.2178	4.9638
0.6658	0.2178	4.9289
0.6706	0.2178	4.8935
0.6755	0.2178	4.8577
0.6803	0.2178	4.8216
0.6852	0.2178	4.7853
0.6900	0.2178	4.7487
0.6948	0.2178	4.7121
0.6997	0.2178	4.6754
0.7045	0.2178	4.6387
0.7094	0.2178	4.6021
0.7142	0.2178	4.5657
0.7190	0.2178	4.5295
0.7239	0.2178	4.4937
0.7287	0.2178	4.4582
0.7336	0.2178	4.4232
0.7384	0.2178	4.3888
0.7432	0.2178	4.3550
0.7481	0.2178	4.3218
0.7529	0.2178	4.2895
0.7578	0.2178	4.2579
0.7626	0.2178	4.2273
0.7674	0.2178	4.1976
0.7723	0.2178	4.1690
0.7771	0.2178	4.1415
0.7820	0.2178	4.1152
0.7868	0.2178	4.0901
0.7916	0.2178	4.0663
0.7965	0.2178	4.0438
0.8013	0.2178	4.0228
0.8062	0.2178	4.0032
0.8110	0.2178	3.9851
0.8158	0.2178	3.9686
0.8207	0.2178	3.9537
0.8255	0.2178	3.9404
0.8304	0.2178	3.9288
0.8352	0.2178	3.9189
0.8400	0.2178	3.9108
0.8449	0.2178	3.9044
0.8497	0.2178	3.8999
0.8546	0.2178	3.8971
0.8594	0.2178	3.8962
0	0.2227	5.5850
0.0048	0.2227	5.5799
0.0097	0.2227	5.5744
0.0145	0.2227	5.5685
0.0194	0.2227	5.5621
0.0242	0.2227	5.5553
0.0290	0.2227	5.5481
0.0339	0.2227	5.5405
0.0387	0.2227	5.5324
0.0436	0.2227	5.5240
0.0484	0.2227	5.5153
0.0532	0.2227	5.5061
0.0581	0.2227	5.4967
0.0629	0.2227	5.4869
0.0678	0.2227	5.4768
0.0726	0.2227	5.4665
0.0774	0.2227	5.4559
0.0823	0.2227	5.4451
0.0871	0.2227	5.4341
0.0920	0.2227	5.4229
0.0968	0.2227	5.4116
0.1016	0.2227	5.4002
0.1065	0.2227	5.3887
0.1113	0.2227	5.3771
0.1162	0.2227	5.3656
0.1210	0.2227	5.3540
0.1258	0.2227	5.3425
0.1307	0.2227	5.3310
0.1355	0.2227	5.3197
0.1404	0.2227	5.3085
0.1452	0.2227	5.2975
0.1500	0.2227	5.2867
0.1549	0.2227	5.2762
0.1597	0.2227	5.2659
0.1646	0.2227	5.2559
0.1694	0.2227	5.2462
0.1742	0.2227	5.2369
0.1791	0.2227	5.2280
0.1839	0.2227	5.2195
0.1888	0.2227	5.2115
0.1936	0.2227	5.2040
