0.280787	0.921159
0.280809	0.921146
0.280936	0.921075
0.281001	0.921038
0.281256	0.920895
0.281363	0.920835
0.281746	0.920619
0.281896	0.920535
0.282406	0.920247
0.282598	0.920139
0.283236	0.919777
0.283469	0.919646
0.284236	0.91921
0.284508	0.919055
0.285404	0.918545
0.285715	0.918367
0.286741	0.91778
0.287089	0.91758
0.288244	0.916915
0.288629	0.916693
0.289915	0.915949
0.290334	0.915706
0.291751	0.914881
0.292203	0.914617
0.293752	0.91371
0.294234	0.913426
0.295916	0.912434
0.296427	0.912131
0.298242	0.911052
0.298779	0.910731
0.300728	0.909563
0.301289	0.909225
0.303374	0.907964
0.303956	0.907611
0.306177	0.906256
0.306777	0.905888
0.309136	0.904435
0.309752	0.904054
0.312249	0.902501
0.312878	0.902107
0.315514	0.900451
0.316153	0.900047
0.31893	0.898284
0.319575	0.897872
0.322494	0.895998
0.323142	0.89558
0.326203	0.893591
0.326851	0.893168
0.330057	0.891063
0.330701	0.890637
0.334052	0.888409
0.334688	0.887984
0.338186	0.88563
0.338811	0.885207
0.342456	0.882724
0.343067	0.882305
0.346861	0.879687
0.347453	0.879277
0.351397	0.87652
0.351966	0.87612
0.356062	0.87322
0.356604	0.872833
0.360852	0.869786
0.361364	0.869416
0.365766	0.866215
0.366243	0.865866
0.3708	0.862508
0.371238	0.862182
0.375951	0.858661
0.376346	0.858363
0.381215	0.854675
0.381564	0.854409
0.386591	0.850547
0.386889	0.850317
0.392075	0.846277
0.392318	0.846086
0.397664	0.841864
0.397847	0.841718
0.403353	0.837306
0.403474	0.837209
0.409141	0.832604
0.409194	0.83256
0.415005	0.827771
0.415023	0.827756
0.420904	0.82284
0.420997	0.822761
0.426886	0.817768
0.427059	0.817621
0.432949	0.812555
0.433205	0.812334
0.439089	0.807201
0.439432	0.8069
0.445302	0.801706
0.445736	0.801319
0.451586	0.79607
0.452114	0.795593
0.457936	0.790295
0.458562	0.78972
0.464349	0.78438
0.465077	0.783703
0.470822	0.778327
0.471655	0.777541
0.477351	0.772136
0.478293	0.771236
0.483932	0.76581
0.484986	0.764789
0.490562	0.759348
0.491731	0.758201
0.497238	0.752754
0.498524	0.751474
0.503956	0.746028
0.505362	0.744609
0.510712	0.739173
0.512242	0.737609
0.517503	0.73219
0.519158	0.730475
0.524326	0.725083
0.526109	0.723209
0.531176	0.717852
0.53309	0.715815
0.538051	0.710502
0.540097	0.708295
0.544946	0.703034
0.547127	0.700652
0.551859	0.695451
0.554176	0.692888
0.558787	0.687757
0.561242	0.685008
0.565725	0.679955
0.568319	0.677013
0.57267	0.672049
0.575405	0.668909
0.57962	0.664041
0.582497	0.660698
0.586571	0.655935
0.58959	0.652384
0.593519	0.647736
0.596681	0.643972
0.600461	0.639446
0.603768	0.635465
0.607395	0.631071
0.610846	0.626868
0.614317	0.622615
0.617912	0.618185
0.621224	0.614081
0.624963	0.609421
0.628113	0.605474
0.630744	0.602162
0.630755	0.602148
0.63082	0.602066
0.630854	0.602024
0.630984	0.601859
0.63104	0.601789
0.631236	0.601541
0.631313	0.601444
0.631575	0.601113
0.631673	0.600989
0.631997	0.60058
0.632001	0.600575
0.632121	0.600424
0.632514	0.599926
0.632654	0.599749
0.633114	0.599166
0.633274	0.598964
0.6338	0.598297
0.63398	0.59807
0.634573	0.597318
0.63477	0.597067
0.634981	0.596799
0.63543	0.596228
0.635646	0.595955
0.636373	0.59503
0.636605	0.594734
0.6374	0.593721
0.637648	0.593405
0.638511	0.592304
0.638773	0.591969
0.639009	0.591668
0.639705	0.590777
0.639981	0.590424
0.640982	0.589142
0.64127	0.588773
0.641826	0.58806
0.64234	0.587399
0.642639	0.587015
0.643779	0.585548
0.644088	0.585151
0.645299	0.58359
0.645615	0.583181
0.645996	0.582689
0.646897	0.581524
0.64722	0.581107
0.648573	0.579353
0.648643	0.579262
0.648901	0.578927
0.650327	0.577075
0.650658	0.576644
0.652157	0.574692
0.652489	0.574258
0.652957	0.573648
0.654061	0.572204
0.654394	0.571769
0.655432	0.570409
0.65604	0.569612
0.65637	0.569178
0.658091	0.566917
0.658417	0.566486
0.659886	0.56455
0.660213	0.564118
0.660534	0.563695
0.662188	0.561508
0.662406	0.561218
0.662719	0.560803
0.664667	0.558217
0.664971	0.557814
0.666783	0.555401
0.666996	0.555116
0.667288	0.554726
0.668909	0.552561
0.669391	0.551916
0.66967	0.551543
0.671851	0.548617
0.672113	0.548264
0.673643	0.546205
0.674373	0.545221
0.674618	0.54489
0.675592	0.543575
0.676958	0.541728
0.677183	0.541423
0.679602	0.538141
0.679806	0.537864
0.680464	0.536969
0.682236	0.534554
0.682305	0.534459
0.682485	0.534215
0.685066	0.530685
0.685219	0.530476
0.687243	0.527697
0.687881	0.52682
0.688006	0.526648
0.688837	0.525504
0.69075	0.522864
0.690844	0.522734
0.693671	0.51882
0.693733	0.518734
0.693978	0.518395
0.695393	0.516429
0.696643	0.514689
0.69667	0.514651
0.699654	0.510485
0.699663	0.510472
0.700666	0.509068
0.701901	0.507335
0.702682	0.506238
0.70273	0.50617
0.705753	0.501912
0.705842	0.501787
0.707304	0.499722
0.70836	0.498226
0.708866	0.497509
0.708998	0.497322
0.712018	0.49303
0.712195	0.492779
0.713889	0.490362
0.714767	0.489108
0.715209	0.488477
0.715431	0.488158
0.718435	0.483852
0.718706	0.483462
0.720421	0.480994
0.72112	0.479987
0.721695	0.479156
0.722017	0.478692
0.724988	0.474393
0.725362	0.473851
0.726895	0.471623
0.727416	0.470866
0.728311	0.469563
0.728739	0.46894
0.731663	0.464669
0.732146	0.463962
0.733311	0.462255
0.733654	0.461751
0.735042	0.459713
0.735583	0.458918
0.738446	0.454697
0.739046	0.453811
0.739665	0.452896
0.739832	0.452648
0.741874	0.449624
0.742534	0.448644
0.745323	0.444494
0.745948	0.443561
0.745956	0.44355
0.746045	0.443418
0.748791	0.439312
0.749577	0.438135
0.752001	0.434495
0.752181	0.434224
0.752278	0.434078
0.753128	0.432799
0.755781	0.428796
0.756696	0.427411
0.757987	0.425455
0.758339	0.424922
0.759298	0.423467
0.76028	0.421974
0.762827	0.418095
0.763878	0.416491
0.763906	0.416447
0.764427	0.415651
0.766368	0.412681
0.767487	0.410963
0.769757	0.407474
0.769917	0.407228
0.770445	0.406415
0.771107	0.405395
0.773474	0.401739
0.774734	0.399787
0.775537	0.398543
0.77639	0.397219
0.777036	0.396216
0.778368	0.394144
0.780602	0.390661
0.781245	0.389656
0.782006	0.388467
0.78226	0.388069
0.78417	0.385078
0.785647	0.382759
0.78688	0.38082
0.787738	0.379468
0.788054	0.37897
0.789288	0.377024
0.791306	0.373836
0.792441	0.372038
0.792929	0.371263
0.793771	0.369927
0.79487	0.368182
0.796568	0.36548
0.797926	0.363315
0.79843	0.36251
0.79941	0.360944
0.800202	0.359678
0.801984	0.356822
0.803334	0.354655
0.80383	0.353858
0.804968	0.352027
0.80553	0.351122
0.80745	0.348025
0.808664	0.346063
0.809067	0.345411
0.810418	0.343223
0.810423	0.343214
0.810444	0.34318
0.810457	0.34316
0.810474	0.343132
0.810541	0.343023
0.810569	0.342977
0.81067	0.342814
0.81071	0.34275
0.810844	0.342532
0.810895	0.34245
0.811061	0.34218
0.811063	0.342177
0.811124	0.342077
0.811327	0.341749
0.811398	0.341633
0.811635	0.341249
0.811717	0.341116
0.811987	0.340677
0.812079	0.340528
0.812383	0.340033
0.812485	0.339869
0.812593	0.339692
0.812824	0.339318
0.812934	0.339138
0.813308	0.338531
0.813427	0.338337
0.813835	0.337673
0.813915	0.337542
0.813962	0.337466
0.814405	0.336744
0.81454	0.336524
0.814661	0.336328
0.815018	0.335745
0.81516	0.335514
0.815674	0.334676
0.815822	0.334435
0.815838	0.334408
0.816107	0.333969
0.816371	0.333538
0.816525	0.333287
0.81711	0.332331
0.817269	0.332072
0.81789	0.331056
0.818053	0.33079
0.818248	0.330469
0.818711	0.329713
0.818877	0.329441
0.819086	0.329097
0.819572	0.328302
0.819607	0.328244
0.81974	0.328027
0.820472	0.326826
0.820642	0.326547
0.821149	0.325714
0.821411	0.325284
0.821582	0.325003
0.821822	0.324609
0.822389	0.323676
0.82256	0.323395
0.823093	0.322518
0.823405	0.322004
0.823575	0.321725
0.824177	0.320732
0.824458	0.320269
0.824626	0.319992
0.82538	0.318748
0.825548	0.318471
0.825712	0.318199
0.826375	0.317104
0.826561	0.316796
0.826673	0.316611
0.826834	0.316345
0.827834	0.31469
0.82799	0.314432
0.82892	0.312891
0.82903	0.312709
0.82918	0.31246
0.829187	0.31245
0.830012	0.31108
0.83026	0.310669
0.830403	0.310431
0.831516	0.308582
0.831523	0.30857
0.831657	0.308346
0.832443	0.307039
0.832818	0.306415
0.832944	0.306205
0.833444	0.305372
0.834114	0.304254
0.834145	0.304203
0.83426	0.30401
0.835502	0.301936
0.835607	0.301761
0.835945	0.301197
0.83657	0.300151
0.836854	0.299675
0.83689	0.299615
0.836982	0.299461
0.838307	0.297241
0.838386	0.297109
0.838958	0.296149
0.839425	0.295365
0.839753	0.294815
0.839817	0.294708
0.840243	0.293991
0.841226	0.292339
0.841274	0.292258
0.841537	0.291816
0.842726	0.289814
0.842757	0.28976
0.842883	0.289548
0.843609	0.288323
0.84372	0.288137
0.844251	0.28724
0.844265	0.287216
0.845797	0.284627
0.845802	0.284619
0.846317	0.283748
0.846416	0.283579
0.846951	0.282674
0.847352	0.281995
0.847377	0.281953
0.848397	0.280222
0.848929	0.27932
0.848974	0.279243
0.849725	0.277968
0.850267	0.277046
0.850527	0.276604
0.850594	0.276489
0.851208	0.275445
0.852145	0.273848
0.852236	0.273694
0.85299	0.272408
0.853106	0.27221
0.853556	0.271441
0.853783	0.271054
0.853898	0.270859
0.85544	0.268223
0.855579	0.267985
0.85591	0.267418
0.856459	0.266477
0.856818	0.265863
0.857113	0.265357
0.857279	0.265073
0.857499	0.264696
0.858804	0.262456
0.858996	0.262126
0.859783	0.260772
0.860051	0.260313
0.86051	0.259522
0.860523	0.2595
0.86073	0.259144
