8.750000e-01	8.750000e-01	2.633211e+00	
8.750000e-01	8.125000e-01	2.707217e+00	
8.750000e-01	7.500000e-01	3.036275e+00	
8.750000e-01	6.875000e-01	3.494981e+00	
8.750000e-01	2.500000e-01	3.889829e+00	
8.750000e-01	1.875000e-01	3.945208e+00	
8.750000e-01	1.250000e-01	4.076120e+00	
8.750000e-01	6.250000e-02	4.219382e+00	
8.750000e-01	0.000000e+00	4.316605e+00	
8.125000e-01	8.750000e-01	2.707217e+00	
8.125000e-01	8.125000e-01	2.781224e+00	
8.125000e-01	7.500000e-01	3.110282e+00	
8.125000e-01	6.875000e-01	3.568987e+00	
8.125000e-01	2.500000e-01	3.963835e+00	
8.125000e-01	1.875000e-01	4.019215e+00	
8.125000e-01	1.250000e-01	4.150127e+00	
8.125000e-01	6.250000e-02	4.293389e+00	
8.125000e-01	0.000000e+00	4.390612e+00	
7.500000e-01	8.750000e-01	3.036275e+00	
7.500000e-01	8.125000e-01	3.110282e+00	
7.500000e-01	7.500000e-01	3.439340e+00	
7.500000e-01	6.875000e-01	3.898045e+00	
7.500000e-01	2.500000e-01	4.292893e+00	
7.500000e-01	1.875000e-01	4.348273e+00	
7.500000e-01	1.250000e-01	4.479185e+00	
7.500000e-01	6.250000e-02	4.622447e+00	
7.500000e-01	0.000000e+00	4.719670e+00	
6.875000e-01	8.750000e-01	3.494981e+00	
6.875000e-01	8.125000e-01	3.568987e+00	
6.875000e-01	7.500000e-01	3.898045e+00	
6.875000e-01	6.875000e-01	4.356751e+00	
6.875000e-01	2.500000e-01	4.751599e+00	
6.875000e-01	1.875000e-01	4.806978e+00	
6.875000e-01	1.250000e-01	4.937890e+00	
6.875000e-01	6.250000e-02	5.081152e+00	
6.875000e-01	0.000000e+00	5.178375e+00	
2.500000e-01	8.750000e-01	3.889829e+00	
2.500000e-01	8.125000e-01	3.963835e+00	
2.500000e-01	7.500000e-01	4.292893e+00	
2.500000e-01	6.875000e-01	4.751599e+00	
2.500000e-01	2.500000e-01	5.146447e+00	
2.500000e-01	1.875000e-01	5.201826e+00	
2.500000e-01	1.250000e-01	5.332738e+00	
2.500000e-01	6.250000e-02	5.476000e+00	
2.500000e-01	0.000000e+00	5.573223e+00	
1.875000e-01	8.750000e-01	3.945208e+00	
1.875000e-01	8.125000e-01	4.019215e+00	
1.875000e-01	7.500000e-01	4.348273e+00	
1.875000e-01	6.875000e-01	4.806978e+00	
1.875000e-01	2.500000e-01	5.201826e+00	
1.875000e-01	1.875000e-01	5.257206e+00	
1.875000e-01	1.250000e-01	5.388118e+00	
