7.133755e-14	3.214993e-236	2.847582e-97	1.995954e-43	3.648607e-64	1.881311e-39	1.209447e-118	2.014109e-69	3.728857e-53	1.000000e+00	
1.141588e-06	7.109484e-09	4.382693e-179	3.677551e-129	5.114557e-06	2.483293e-63	7.468872e-06	6.617947e-95	4.471921e-01	8.944379e-01	
5.300693e-06	5.570161e-96	2.143263e-12	2.289608e-31	2.393471e-73	2.730636e-97	2.634751e-57	2.464017e-08	8.944113e-01	4.472454e-01	
5.742776e-09	6.289730e-105	5.856636e-58	6.787502e-10	2.527075e-15	2.027308e-123	4.609775e-57	5.920149e-57	1.000000e+00	2.210662e-76	
2.086830e-06	6.165460e-88	1.543071e-06	1.087137e-32	8.999955e-24	5.589157e-23	1.735744e-06	4.475336e-01	7.025949e-47	8.947592e-01	
1.950558e-04	7.689145e-05	3.798581e-06	6.372603e-04	3.597647e-05	3.262746e-04	7.896164e-57	5.775870e-01	5.774973e-01	5.773140e-01	
4.502755e-05	1.521601e-05	5.852882e-05	1.790585e-06	1.840945e-174	1.216077e-62	3.235233e-122	4.470348e-01	8.945166e-01	1.361757e-73	
4.782461e-08	1.852362e-149	1.433808e-65	6.169214e-08	2.435315e-07	7.164842e-81	4.235944e-09	8.944326e-01	1.786400e-35	4.472095e-01	
1.072877e-04	6.149028e-05	6.765251e-05	5.156797e-05	3.063479e-06	1.038580e-04	4.551136e-110	8.944284e-01	4.472212e-01	5.657903e-10	
6.824925e-10	2.080525e-09	1.956039e-91	1.204603e-10	9.630301e-10	4.664811e-55	2.194029e-62	1.000004e+00	4.340898e-42	2.115835e-143	
6.119814e-10	2.254826e-08	6.957565e-09	6.296394e-08	4.831581e-08	6.084579e-06	4.469151e-01	2.449244e-57	2.618103e-12	8.945769e-01	
7.575806e-06	3.985219e-05	1.889521e-06	1.942996e-11	1.179934e-05	3.216892e-06	5.773441e-01	5.665071e-108	5.773448e-01	5.773619e-01	
1.729469e-04	1.310587e-44	7.752666e-89	7.680941e-231	7.456499e-05	4.518721e-82	4.476634e-01	1.049321e-56	8.942089e-01	2.159125e-80	
3.281719e-04	3.602899e-05	1.970463e-08	5.308914e-05	4.423706e-30	3.091599e-61	5.772486e-01	5.774471e-01	1.726505e-19	5.773608e-01	
2.168386e-04	1.832201e-91	1.344404e-85	1.901737e-73	5.765143e-70	6.885012e-115	5.772404e-01	5.774709e-01	5.773492e-01	9.887824e-135	
6.567035e-06	8.289651e-08	1.695333e-06	1.150464e-07	4.747960e-06	1.195499e-69	4.472339e-01	8.944183e-01	1.057964e-11	4.687529e-24	
5.276954e-09	1.180314e-07	6.069185e-70	9.365852e-153	2.031848e-25	7.182210e-79	8.944154e-01	9.620219e-73	3.062223e-50	4.472376e-01	
1.030273e-06	8.112141e-08	1.275368e-11	6.929080e-07	1.173385e-05	4.620028e-114	8.944290e-01	4.654856e-140	4.472192e-01	2.808079e-17	
2.034916e-08	2.805227e-08	1.783802e-09	2.445893e-07	2.696082e-07	2.084892e-08	8.943995e-01	4.472691e-01	8.014021e-26	8.299087e-47	
1.757475e-08	3.590217e-192	1.617523e-18	5.466899e-112	2.251935e-125	6.417427e-10	1.000000e+00	1.717054e-101	1.143114e-27	9.988842e-109	
1.738712e-05	1.017035e-06	3.104961e-69	2.937202e-06	1.287014e-06	4.478490e-01	3.483356e-100	6.309863e-44	1.636753e-25	8.942603e-01	
5.656555e-07	1.044080e-04	1.056922e-03	1.673478e-156	3.901566e-07	5.770875e-01	6.863734e-33	2.009886e-29	5.774650e-01	5.774973e-01	
2.164001e-07	1.171498e-09	6.278235e-05	3.546501e-40	8.352882e-06	4.476636e-01	3.255129e-129	5.769562e-120	8.957453e-01	5.779258e-109	
1.403944e-06	5.528354e-08	4.413740e-07	6.965008e-05	4.532972e-05	5.769493e-01	3.657281e-07	5.771875e-01	1.439815e-46	5.779145e-01	
1.972310e-06	1.407705e-94	6.329395e-06	1.629332e-83	7.341868e-15	5.774867e-01	4.449508e-39	5.772306e-01	5.773400e-01	6.148528e-66	
9.069044e-07	2.832723e-08	2.636912e-20	8.231448e-09	6.641646e-07	4.472319e-01	5.045157e-84	8.944181e-01	3.423710e-50	1.063439e-58	
1.382259e-06	4.666886e-07	5.396811e-10	2.048482e-146	1.295102e-07	5.780147e-01	5.785926e-01	4.132328e-32	2.221378e-50	5.781335e-01	
4.853709e-04	9.972124e-241	1.722229e-139	1.702660e-174	4.612468e-33	5.772119e-01	5.774756e-01	1.796448e-87	5.773631e-01	2.721373e-163	
2.174993e-06	1.008081e-06	2.910053e-06	2.164106e-119	8.183521e-56	5.773407e-01	5.771100e-01	5.776064e-01	2.020200e-43	3.967274e-76	
3.606308e-05	1.163040e-09	1.891421e-211	1.254024e-31	4.712218e-102	4.474690e-01	8.943062e-01	5.305649e-157	5.982844e-35	6.158318e-127	
6.975997e-05	5.574387e-06	4.965754e-62	4.274395e-41	5.066954e-24	8.944138e-01	1.189665e-29	2.071672e-118	1.525132e-31	4.472490e-01	
8.868916e-06	5.963516e-124	3.157453e-49	4.369279e-35	9.604719e-09	8.944260e-01	6.823671e-55	1.111494e-54	4.472185e-01	2.494041e-105	
9.003453e-07	1.363986e-07	1.386763e-07	1.560274e-07	1.759969e-187	8.944020e-01	5.011355e-25	4.472656e-01	8.035383e-23	2.699096e-48	
1.338726e-07	8.054288e-164	8.710079e-07	1.511740e-07	6.931533e-194	8.943618e-01	4.473453e-01	6.207918e-28	8.168120e-12	2.721697e-46	
8.869253e-11	1.222587e-14	2.259059e-11	1.052931e-13	1.392022e-09	1.000000e+00	5.261431e-53	2.438140e-100	2.101369e-11	4.852879e-13	
5.494261e-06	2.400573e-82	4.458446e-139	8.325031e-13	4.473694e-01	5.335178e-201	5.901477e-49	4.014635e-146	1.973360e-06	8.944144e-01	
7.700537e-05	4.631794e-38	6.263637e-170	3.622012e-32	5.776994e-01	3.118467e-117	1.707932e-132	3.596146e-106	5.776310e-01	5.776787e-01	
1.608115e-06	6.412261e-05	1.760215e-20	4.439891e-08	4.470514e-01	1.026742e-46	3.804561e-86	3.090865e-75	8.945150e-01	1.129359e-69	
6.589499e-05	8.487208e-33	6.065538e-72	3.682111e-149	5.771172e-01	8.238374e-74	1.237135e-35	5.777947e-01	3.220465e-62	5.771465e-01	
