2.468869e-03	4.983417e-01	4.991914e-01
8.148884e-03	4.926029e-01	4.992502e-01
9.365761e-02	4.145649e-01	4.917810e-01
9.145082e-02	4.877079e-01	4.208433e-01
1.749155e-01	3.310662e-01	4.940207e-01
1.719596e-01	4.134153e-01	4.146271e-01
1.714904e-01	4.911872e-01	3.373244e-01
1.746189e-01	4.831797e-01	3.422034e-01
2.579476e-01	2.423844e-01	4.996701e-01
2.480778e-01	3.107045e-01	4.412197e-01
2.606102e-01	4.014798e-01	3.379120e-01
2.559426e-01	4.973869e-01	2.466739e-01
3.486196e-01	1.635786e-01	4.878052e-01
2.578718e-01	2.450628e-01	4.970675e-01
3.419025e-01	3.317847e-01	3.263153e-01
3.412897e-01	4.158721e-01	2.428402e-01
3.267072e-01	4.744505e-01	1.988458e-01
4.208417e-01	7.926954e-02	4.998907e-01
4.161588e-01	1.504930e-01	4.333501e-01
4.239075e-01	2.295221e-01	3.465726e-01
4.263174e-01	3.418337e-01	2.318509e-01
4.219750e-01	4.155337e-01	1.624934e-01
4.199812e-01	4.682900e-01	1.117308e-01
4.980718e-01	4.999642e-01	1.966007e-03
4.968250e-01	1.042308e-02	4.927555e-01
4.986147e-01	7.731409e-02	4.240732e-01
4.973955e-01	1.662295e-01	3.363770e-01
4.957050e-01	2.576246e-01	2.466739e-01
4.987257e-01	3.313542e-01	1.699221e-01
4.994659e-01	3.921909e-01	1.083467e-01
4.999897e-01	4.921036e-01	7.908661e-03
4.822857e-01	1.813118e-01	3.364045e-01
4.917294e-01	3.940636e-01	1.142090e-01
4.949046e-03	4.983500e-01	4.967030e-01
9.684660e-02	4.032647e-01	4.998907e-01
9.048420e-02	4.890217e-01	4.204961e-01
1.753389e-01	3.306427e-01	4.940207e-01
1.627290e-01	4.109789e-01	4.262941e-01
1.740566e-01	4.910440e-01	3.349015e-01
1.714904e-01	4.911872e-01	3.373244e-01
2.566041e-01	2.437280e-01	4.996701e-01
2.548802e-01	3.120869e-01	4.330349e-01
2.412516e-01	4.040416e-01	3.547089e-01
2.578695e-01	4.986809e-01	2.434516e-01
3.387277e-01	1.734698e-01	4.878046e-01
3.419420e-01	2.277473e-01	4.303127e-01
3.404833e-01	3.231416e-01	3.363771e-01
3.326269e-01	4.207353e-01	2.466401e-01
3.391590e-01	4.956859e-01	1.651575e-01
4.143541e-01	8.575719e-02	4.998907e-01
4.298010e-01	1.454122e-01	4.247902e-01
4.392514e-01	2.359136e-01	3.248370e-01
4.095194e-01	3.385940e-01	2.518900e-01
4.186850e-01	4.165018e-01	1.648156e-01
4.241698e-01	4.699560e-01	1.058762e-01
4.986418e-01	6.037112e-03	4.953234e-01
4.984034e-01	7.752539e-02	4.240732e-01
4.988454e-01	1.647796e-01	3.363770e-01
4.957050e-01	2.576246e-01	2.466739e-01
4.944991e-01	3.259617e-01	1.795416e-01
4.915942e-01	4.021950e-01	1.062129e-01
5.000002e-01	4.961894e-01	3.812520e-03
4.779571e-03	4.954631e-01	4.997593e-01
8.127181e-02	4.195391e-01	4.991926e-01
9.014614e-02	4.890126e-01	4.208433e-01
1.753781e-01	3.303937e-01	4.942305e-01
1.640756e-01	4.106298e-01	4.252966e-01
1.738500e-01	4.912505e-01	3.349015e-01
2.597231e-01	2.409974e-01	4.992816e-01
2.567971e-01	3.098548e-01	4.333501e-01
2.788267e-01	3.848323e-01	3.363431e-01
2.543318e-01	4.937807e-01	2.518897e-01
3.427369e-01	1.725362e-01	4.847290e-01
3.430261e-01	2.266632e-01	4.303128e-01
3.363707e-01	3.272811e-01	3.363502e-01
3.483107e-01	4.200241e-01	2.316676e-01
3.366804e-01	4.940542e-01	1.692678e-01
4.309192e-01	7.155219e-02	4.975307e-01
4.259472e-01	1.858613e-01	3.881935e-01
4.440144e-01	2.401762e-01	3.158114e-01
4.269700e-01	3.432344e-01	2.297977e-01
4.177373e-01	4.136821e-01	1.685826e-01
4.119889e-01	4.762823e-01	1.117308e-01
4.982677e-01	8.980372e-03	4.927555e-01
4.977404e-01	7.747290e-02	4.247902e-01
4.973828e-01	1.662422e-01	3.363770e-01
4.981048e-01	2.582893e-01	2.436078e-01
4.949083e-01	3.366751e-01	1.684186e-01
4.964612e-01	3.949583e-01	1.085826e-01
4.999613e-01	4.963815e-01	3.659227e-03
4.946158e-03	4.962529e-01	4.988029e-01
8.702323e-02	4.131699e-01	4.998103e-01
