0.000000e+00	0.000000e+00	1.000000e+00	
0.000000e+00	8.333333e-02	9.166667e-01	
0.000000e+00	1.666667e-01	8.333333e-01	
0.000000e+00	2.500000e-01	7.500000e-01	
0.000000e+00	3.333333e-01	6.666667e-01	
0.000000e+00	4.166667e-01	5.833333e-01	
0.000000e+00	5.000000e-01	5.000000e-01	
0.000000e+00	5.833333e-01	4.166667e-01	
0.000000e+00	6.666667e-01	3.333333e-01	
0.000000e+00	7.500000e-01	2.500000e-01	
0.000000e+00	8.333333e-01	1.666667e-01	
0.000000e+00	9.166667e-01	8.333333e-02	
0.000000e+00	1.000000e+00	0.000000e+00	
8.333333e-02	0.000000e+00	9.166667e-01	
8.333333e-02	8.333333e-02	8.333333e-01	
8.333333e-02	1.666667e-01	7.500000e-01	
8.333333e-02	2.500000e-01	6.666667e-01	
8.333333e-02	3.333333e-01	5.833333e-01	
8.333333e-02	4.166667e-01	5.000000e-01	
8.333333e-02	5.000000e-01	4.166667e-01	
8.333333e-02	5.833333e-01	3.333333e-01	
8.333333e-02	6.666667e-01	2.500000e-01	
8.333333e-02	7.500000e-01	1.666667e-01	
8.333333e-02	8.333333e-01	8.333333e-02	
8.333333e-02	9.166667e-01	0.000000e+00	
1.666667e-01	0.000000e+00	8.333333e-01	
1.666667e-01	8.333333e-02	7.500000e-01	
1.666667e-01	1.666667e-01	6.666667e-01	
1.666667e-01	2.500000e-01	5.833333e-01	
1.666667e-01	3.333333e-01	5.000000e-01	
1.666667e-01	4.166667e-01	4.166667e-01	
1.666667e-01	5.000000e-01	3.333333e-01	
1.666667e-01	5.833333e-01	2.500000e-01	
1.666667e-01	6.666667e-01	1.666667e-01	
1.666667e-01	7.500000e-01	8.333333e-02	
1.666667e-01	8.333333e-01	0.000000e+00	
2.500000e-01	0.000000e+00	7.500000e-01	
2.500000e-01	8.333333e-02	6.666667e-01	
2.500000e-01	1.666667e-01	5.833333e-01	
2.500000e-01	2.500000e-01	5.000000e-01	
2.500000e-01	3.333333e-01	4.166667e-01	
2.500000e-01	4.166667e-01	3.333333e-01	
2.500000e-01	5.000000e-01	2.500000e-01	
2.500000e-01	5.833333e-01	1.666667e-01	
2.500000e-01	6.666667e-01	8.333333e-02	
2.500000e-01	7.500000e-01	0.000000e+00	
3.333333e-01	0.000000e+00	6.666667e-01	
3.333333e-01	8.333333e-02	5.833333e-01	
3.333333e-01	1.666667e-01	5.000000e-01	
3.333333e-01	2.500000e-01	4.166667e-01	
3.333333e-01	3.333333e-01	3.333333e-01	
3.333333e-01	4.166667e-01	2.500000e-01	
3.333333e-01	5.000000e-01	1.666667e-01	
3.333333e-01	5.833333e-01	8.333333e-02	
3.333333e-01	6.666667e-01	0.000000e+00	
4.166667e-01	0.000000e+00	5.833333e-01	
4.166667e-01	8.333333e-02	5.000000e-01	
4.166667e-01	1.666667e-01	4.166667e-01	
4.166667e-01	2.500000e-01	3.333333e-01	
4.166667e-01	3.333333e-01	2.500000e-01	
4.166667e-01	4.166667e-01	1.666667e-01	
4.166667e-01	5.000000e-01	8.333333e-02	
4.166667e-01	5.833333e-01	0.000000e+00	
5.000000e-01	0.000000e+00	5.000000e-01	
5.000000e-01	8.333333e-02	4.166667e-01	
5.000000e-01	1.666667e-01	3.333333e-01	
5.000000e-01	2.500000e-01	2.500000e-01	
5.000000e-01	3.333333e-01	1.666667e-01	
5.000000e-01	4.166667e-01	8.333333e-02	
5.000000e-01	5.000000e-01	0.000000e+00	
5.833333e-01	0.000000e+00	4.166667e-01	
5.833333e-01	8.333333e-02	3.333333e-01	
5.833333e-01	1.666667e-01	2.500000e-01	
5.833333e-01	2.500000e-01	1.666667e-01	
5.833333e-01	3.333333e-01	8.333333e-02	
5.833333e-01	4.166667e-01	0.000000e+00	
6.666667e-01	0.000000e+00	3.333333e-01	
6.666667e-01	8.333333e-02	2.500000e-01	
6.666667e-01	1.666667e-01	1.666667e-01	
6.666667e-01	2.500000e-01	8.333333e-02	
6.666667e-01	3.333333e-01	0.000000e+00	
7.500000e-01	0.000000e+00	2.500000e-01	
7.500000e-01	8.333333e-02	1.666667e-01	
7.500000e-01	1.666667e-01	8.333333e-02	
7.500000e-01	2.500000e-01	0.000000e+00	
8.333333e-01	0.000000e+00	1.666667e-01	
8.333333e-01	8.333333e-02	8.333333e-02	
8.333333e-01	1.666667e-01	0.000000e+00	
9.166667e-01	0.000000e+00	8.333333e-02	
9.166667e-01	8.333333e-02	0.000000e+00	
1.000000e+00	0.000000e+00	0.000000e+00	
1.250000e-01	7.500000e-01	1.250000e-01	
1.666667e-01	1.250000e-01	7.083333e-01	
0.000000e+00	3.750000e-01	6.250000e-01	
1.666667e-01	7.916667e-01	4.166667e-02	
4.166667e-02	1.250000e-01	8.333333e-01	
5.416667e-01	4.166667e-02	4.166667e-01	
4.166667e-02	8.750000e-01	8.333333e-02	
2.083333e-01	7.083333e-01	8.333333e-02	
0.000000e+00	7.083333e-01	2.916667e-01	
2.500000e-01	7.083333e-01	4.166667e-02	
3.750000e-01	4.166667e-02	5.833333e-01	
7.916667e-01	8.333333e-02	1.250000e-01	
4.166667e-02	5.833333e-01	3.750000e-01	
2.083333e-01	7.916667e-01	0.000000e+00	
